image_id,image_label,success_rate,incidentType,timeOfDay,roadConditions,weatherConditions,injuries,vehicleDamage,thirdPartyVehicle,witnesses,policeReport,policeReportFiledWithin24h,trafficViolation,previousClaims,description
206,0,68.73139180553576,Vandalism,Afternoon,Dry,Fog,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
207,0,57.70533023258727,Collision,Morning,Poor Visibility,Heavy Rain,no,fraud-related-damage,yes,no,yes,0,0,1,A brief description of the incident.
208,0,79.72995958720709,Theft,Evening,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
209,0,39.91371154561452,Natural Disaster,Morning,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,0,0,2,A brief description of the incident.
210,0,64.18483998184277,Fire,Afternoon,Dry,Heavy Rain,yes,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
211,0,43.776068147595424,Fire,Night,Poor Visibility,Rain,no,fraud-related-damage,no,no,yes,1,1,2,A brief description of the incident.
212,0,68.81080683709352,Fire,Afternoon,Construction Zone,Fog,no,fraud-related-damage,no,yes,no,0,0,0,A brief description of the incident.
213,0,32.37370647754811,Theft,Evening,Poor Visibility,Heavy Rain,no,fraud-related-damage,yes,no,yes,0,0,3,A brief description of the incident.
214,0,85.39117111982682,Theft,Morning,Construction Zone,Fog,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
215,0,66.79971738282795,Fire,Morning,Dry,Clear,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
216,0,66.49626483244691,Theft,Evening,Construction Zone,Fog,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
217,0,87.83049367336746,Natural Disaster,Morning,Wet,Clear,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
218,0,38.25809322250162,Theft,Morning,Wet,Clear,no,fraud-related-damage,yes,no,no,1,1,2,A brief description of the incident.
219,0,81.49671003863827,Collision,Morning,Dry,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
220,0,48.932253418390374,Theft,Afternoon,Construction Zone,Fog,no,fraud-related-damage,yes,no,no,1,0,3,A brief description of the incident.
221,0,78.34707746553978,Fire,Morning,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
222,0,71.27844976434983,Natural Disaster,Morning,Poor Visibility,Fog,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
223,0,78.1610034228234,Collision,Afternoon,Dry,Clear,no,fraud-related-damage,yes,no,no,1,0,0,A brief description of the incident.
224,0,85.2726972458241,Fire,Evening,Poor Visibility,Heavy Rain,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
225,0,79.8076974277311,Natural Disaster,Night,Wet,Rain,no,fraud-related-damage,yes,no,no,1,0,0,A brief description of the incident.
226,0,74.49856438152953,Natural Disaster,Night,Dry,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
227,0,87.44752023329407,Collision,Night,Poor Visibility,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
228,0,83.37552561708242,Fire,Evening,Dry,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
229,0,83.8109003716862,Collision,Night,Poor Visibility,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
230,0,67.21310161746842,Vandalism,Night,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
231,0,80.30530567451429,Fire,Evening,Poor Visibility,Rain,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
232,0,77.23125730154659,Collision,Night,Construction Zone,Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
233,0,65.32774533803402,Collision,Morning,Wet,Clear,no,fraud-related-damage,no,no,no,1,0,2,A brief description of the incident.
234,0,68.52687062338245,Theft,Afternoon,Wet,Clear,yes,fraud-related-damage,yes,yes,no,0,0,0,A brief description of the incident.
235,0,81.58409761457075,Collision,Evening,Dry,Fog,no,fraud-related-damage,yes,no,no,1,0,0,A brief description of the incident.
236,0,58.24641704071527,Collision,Night,Wet,Fog,no,fraud-related-damage,no,no,yes,0,0,1,A brief description of the incident.
237,0,69.24876212545135,Collision,Night,Poor Visibility,Clear,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
238,0,78.89804021822286,Collision,Afternoon,Dry,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
239,0,73.28262987514597,Collision,Evening,Construction Zone,Heavy Rain,yes,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
240,0,67.2977611104603,Collision,Evening,Construction Zone,Fog,no,fraud-related-damage,no,yes,no,0,0,0,A brief description of the incident.
241,0,59.843624844948614,Natural Disaster,Night,Construction Zone,Heavy Rain,no,fraud-related-damage,yes,no,yes,1,1,0,A brief description of the incident.
242,0,59.43962294058802,Fire,Morning,Construction Zone,Rain,no,fraud-related-damage,yes,no,yes,1,0,2,A brief description of the incident.
243,0,63.30299386114254,Vandalism,Afternoon,Wet,Heavy Rain,no,fraud-related-damage,no,yes,yes,1,1,0,A brief description of the incident.
244,0,80.5569491810179,Natural Disaster,Morning,Poor Visibility,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
245,0,84.12021438195947,Natural Disaster,Evening,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
246,0,48.21639261369389,Natural Disaster,Morning,Wet,Heavy Rain,yes,fraud-related-damage,yes,yes,yes,1,0,3,A brief description of the incident.
247,0,81.66407712286471,Collision,Afternoon,Dry,Fog,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
248,0,67.079911016809,Vandalism,Afternoon,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
249,0,86.04114998105219,Collision,Night,Construction Zone,Heavy Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
250,0,56.863524197515424,Theft,Night,Poor Visibility,Rain,no,fraud-related-damage,yes,yes,yes,0,0,1,A brief description of the incident.
251,0,51.06765410707967,Natural Disaster,Afternoon,Dry,Clear,no,fraud-related-damage,no,no,yes,1,1,1,A brief description of the incident.
252,0,88.5970698010146,Fire,Evening,Construction Zone,Clear,no,fraud-related-damage,yes,yes,no,1,0,0,A brief description of the incident.
253,0,78.02736258624768,Fire,Morning,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
254,0,82.86189917493014,Natural Disaster,Afternoon,Wet,Heavy Rain,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
255,0,51.449634927216785,Vandalism,Morning,Poor Visibility,Heavy Rain,no,fraud-related-damage,yes,yes,yes,0,0,1,A brief description of the incident.
256,0,86.55778276158414,Theft,Evening,Dry,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
257,0,60.838463545152436,Fire,Afternoon,Construction Zone,Clear,no,fraud-related-damage,yes,no,yes,1,1,0,A brief description of the incident.
258,0,80.813405470483,Vandalism,Afternoon,Dry,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
259,0,44.61291645712265,Natural Disaster,Morning,Wet,Clear,no,fraud-related-damage,yes,no,yes,0,1,0,A brief description of the incident.
260,0,50.29503807322309,Vandalism,Night,Dry,Heavy Rain,no,fraud-related-damage,no,yes,yes,0,0,2,A brief description of the incident.
261,0,81.93644704454664,Vandalism,Morning,Dry,Heavy Rain,no,fraud-related-damage,no,yes,no,1,0,0,A brief description of the incident.
262,0,82.40499262523616,Fire,Afternoon,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
263,0,52.69008102500804,Natural Disaster,Afternoon,Construction Zone,Rain,no,fraud-related-damage,yes,no,yes,0,1,0,A brief description of the incident.
264,0,83.93763997025154,Natural Disaster,Evening,Construction Zone,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
265,0,73.20967704832597,Fire,Evening,Construction Zone,Clear,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
266,0,83.99532819009015,Vandalism,Night,Poor Visibility,Clear,no,fraud-related-damage,yes,no,no,1,0,0,A brief description of the incident.
267,0,47.5439821105548,Natural Disaster,Night,Wet,Fog,no,fraud-related-damage,no,no,yes,0,1,0,A brief description of the incident.
268,0,85.61688372943453,Fire,Morning,Dry,Clear,no,fraud-related-damage,no,yes,no,1,0,0,A brief description of the incident.
269,0,36.2492445504559,Vandalism,Morning,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,1,1,3,A brief description of the incident.
270,0,82.54493805826593,Collision,Afternoon,Poor Visibility,Clear,no,fraud-related-damage,yes,yes,no,1,0,0,A brief description of the incident.
271,0,77.21715894256796,Vandalism,Night,Construction Zone,Fog,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
272,0,81.53084849405288,Natural Disaster,Afternoon,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
273,0,81.77283774238073,Natural Disaster,Afternoon,Construction Zone,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
274,0,88.22915088473763,Collision,Afternoon,Poor Visibility,Clear,no,fraud-related-damage,yes,yes,no,1,0,0,A brief description of the incident.
275,0,85.42872756862191,Natural Disaster,Night,Dry,Heavy Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
276,0,81.96565965013221,Fire,Evening,Wet,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
277,0,82.8956133829977,Fire,Morning,Wet,Clear,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
278,0,76.54112314576717,Theft,Night,Dry,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
279,0,53.447820341495046,Collision,Afternoon,Wet,Fog,no,fraud-related-damage,no,no,yes,0,0,1,A brief description of the incident.
280,0,64.28991507378842,Natural Disaster,Evening,Wet,Heavy Rain,no,fraud-related-damage,no,yes,yes,1,1,0,A brief description of the incident.
281,0,82.5039076790789,Fire,Night,Construction Zone,Fog,yes,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
282,0,62.66980586654509,Fire,Evening,Wet,Heavy Rain,no,fraud-related-damage,yes,yes,no,0,0,0,A brief description of the incident.
283,0,65.4882046614363,Vandalism,Night,Construction Zone,Heavy Rain,no,fraud-related-damage,yes,yes,no,0,0,0,A brief description of the incident.
284,0,58.98156844311446,Natural Disaster,Morning,Poor Visibility,Fog,no,fraud-related-damage,no,no,yes,1,1,0,A brief description of the incident.
285,0,62.49550604393507,Theft,Afternoon,Wet,Heavy Rain,no,fraud-related-damage,yes,no,yes,1,1,0,A brief description of the incident.
286,0,74.02037398521368,Natural Disaster,Afternoon,Dry,Rain,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
287,0,82.41584499685653,Natural Disaster,Evening,Construction Zone,Heavy Rain,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
288,0,60.48989592481723,Collision,Night,Construction Zone,Clear,yes,fraud-related-damage,no,yes,yes,1,0,2,A brief description of the incident.
289,0,73.75861756819278,Theft,Evening,Construction Zone,Fog,yes,fraud-related-damage,yes,no,no,1,0,0,A brief description of the incident.
290,0,86.2533074680038,Fire,Night,Dry,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
291,0,83.64261886307654,Collision,Night,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
292,0,83.59338986025458,Collision,Night,Construction Zone,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
293,0,66.38481371734512,Theft,Afternoon,Dry,Heavy Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
294,0,84.96482476027067,Collision,Afternoon,Dry,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
295,0,66.63886850641043,Fire,Night,Dry,Clear,no,fraud-related-damage,no,yes,yes,1,0,1,A brief description of the incident.
296,0,66.12246291097134,Fire,Night,Poor Visibility,Clear,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
297,0,46.83111683534537,Natural Disaster,Night,Wet,Clear,no,fraud-related-damage,no,no,no,0,0,2,A brief description of the incident.
298,0,82.60032154975165,Fire,Evening,Dry,Clear,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
299,0,77.60608927885085,Natural Disaster,Morning,Dry,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
300,0,79.47138917762993,Natural Disaster,Evening,Construction Zone,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
301,0,65.97212009152778,Fire,Evening,Poor Visibility,Rain,no,fraud-related-damage,yes,yes,yes,1,0,1,A brief description of the incident.
302,0,63.25197463907221,Theft,Afternoon,Poor Visibility,Fog,no,fraud-related-damage,yes,yes,no,0,0,0,A brief description of the incident.
303,0,31.25991452825893,Theft,Evening,Dry,Fog,yes,fraud-related-damage,no,no,yes,0,1,1,A brief description of the incident.
304,0,66.18004386084039,Theft,Afternoon,Dry,Fog,yes,fraud-related-damage,no,no,no,0,0,0,A brief description of the incident.
305,0,76.83546464909492,Theft,Night,Poor Visibility,Heavy Rain,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
306,0,78.5130776111591,Natural Disaster,Evening,Poor Visibility,Rain,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
307,0,55.846176967834296,Fire,Afternoon,Poor Visibility,Clear,no,fraud-related-damage,no,yes,yes,0,0,1,A brief description of the incident.
308,0,22.810780535882994,Natural Disaster,Afternoon,Construction Zone,Fog,no,fraud-related-damage,no,no,yes,0,1,2,A brief description of the incident.
309,0,67.52506519142504,Natural Disaster,Evening,Wet,Rain,no,fraud-related-damage,yes,no,yes,1,0,1,A brief description of the incident.
310,0,61.80901479400505,Collision,Afternoon,Dry,Rain,no,fraud-related-damage,yes,no,yes,1,1,0,A brief description of the incident.
311,0,69.47887870551533,Theft,Night,Poor Visibility,Clear,no,fraud-related-damage,yes,no,no,0,0,0,A brief description of the incident.
312,0,84.15839260182999,Collision,Morning,Wet,Fog,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
313,0,84.73671033337676,Vandalism,Evening,Poor Visibility,Rain,no,fraud-related-damage,no,yes,no,1,0,0,A brief description of the incident.
314,0,40.010876343608516,Vandalism,Morning,Poor Visibility,Clear,no,fraud-related-damage,no,yes,no,1,1,2,A brief description of the incident.
315,0,81.82406514152946,Natural Disaster,Evening,Wet,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
316,0,74.82564330710221,Vandalism,Evening,Dry,Fog,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
317,0,60.57891413950166,Vandalism,Afternoon,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,1,0,2,A brief description of the incident.
318,0,52.06296174068469,Vandalism,Afternoon,Wet,Fog,no,fraud-related-damage,yes,no,yes,1,0,3,A brief description of the incident.
319,0,60.470067689529124,Collision,Afternoon,Poor Visibility,Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
320,0,45.62807358657129,Theft,Afternoon,Dry,Heavy Rain,no,fraud-related-damage,no,yes,no,0,1,0,A brief description of the incident.
321,0,79.86703035383346,Fire,Afternoon,Poor Visibility,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
322,0,65.07936032006268,Natural Disaster,Afternoon,Poor Visibility,Rain,no,fraud-related-damage,no,no,yes,1,0,2,A brief description of the incident.
323,0,79.53614275760295,Vandalism,Morning,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
324,0,41.03115676312689,Collision,Afternoon,Wet,Fog,no,fraud-related-damage,no,no,yes,0,0,3,A brief description of the incident.
325,0,90.10232093706584,Fire,Morning,Dry,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
326,0,90.96965360342361,Vandalism,Afternoon,Poor Visibility,Rain,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
327,0,69.3061872021773,Theft,Afternoon,Construction Zone,Clear,no,fraud-related-damage,no,no,no,0,0,0,A brief description of the incident.
328,0,58.7766607864242,Theft,Afternoon,Wet,Clear,no,fraud-related-damage,yes,no,yes,1,1,0,A brief description of the incident.
